Thailand,THA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,92.21295929,,,,,,,,,,,,,,,,,,,,94.90157,,,,,95.60024,,,,,96.43502,,,95.25126,,94.65912,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of grades per multigrade class in primary schools (number of grades),UIS.AFR.AGRADMG.1.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in Grade 1 of primary education (number),UIS.AFR.PBR.1.G1.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in Grade 2 of primary education (number),UIS.AFR.PBR.1.G2.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in Grade 3 of primary education (number),UIS.AFR.PBR.1.G3.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in Grade 4 of primary education (number),UIS.AFR.PBR.1.G4.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in Grade 5 of primary education (number),UIS.AFR.PBR.1.G5.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in Grade 6 of primary education (number),UIS.AFR.PBR.1.G6.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in Grade 7 of primary education (number),UIS.AFR.PBR.1.G7.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per mathematics textbook in primary education (number),UIS.AFR.PBR.1.PU.MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in Grade 1 of primary education (number),UIS.AFR.PBR.1.G1.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in Grade 2 of primary education (number),UIS.AFR.PBR.1.G2.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in Grade 3 of primary education (number),UIS.AFR.PBR.1.G3.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in Grade 4 of primary education (number),UIS.AFR.PBR.1.G4.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in Grade 5 of primary education (number),UIS.AFR.PBR.1.G5.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in Grade 6 of primary education (number),UIS.AFR.PBR.1.G6.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in Grade 7 of primary education (number),UIS.AFR.PBR.1.G7.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average number of pupils per reading textbook in primary education (number),UIS.AFR.PBR.1.PU.READ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of classes in primary schools (number of pupils),UIS.AFR.CS.1.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of multigrade classes in primary schools (number of pupils),UIS.AFR.CS.MG.1.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in Grade 1 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G1.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in Grade 2 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G2.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in Grade 3 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G3.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in Grade 4 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G4.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in Grade 5 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G5.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in Grade 6 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G6.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in Grade 7 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G7.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Average size of single grade classes in primary schools (number of pupils),UIS.AFR.CS.SG.1.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service lower secondary teacher training programmes, both sexes (number)",UIS.AFR.GTC.2.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service lower secondary teacher training programmes, female (number)",UIS.AFR.GTC.2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service primary or secondary teacher training programmes, both sexes (number)",UIS.AFR.GTC.1T3.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service primary or secondary teacher training programmes, female (number)",UIS.AFR.GTC.1T3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service primary teacher training programmes, both sexes (number)",UIS.AFR.GTC.1.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service primary teacher training programmes, female (number)",UIS.AFR.GTC.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service teacher training programmes, level unspecified, both sexes (number)",UIS.AFR.GTC.UK.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service teacher training programmes, level unspecified, female (number)",UIS.AFR.GTC.UK.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service upper secondary teacher training programmes, both sexes (number)",UIS.AFR.GTC.3.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Graduates from accredited pre-service upper secondary teacher training programmes, female (number)",UIS.AFR.GTC.3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of female newly recruited teachers in lower secondary education who are trained, female (%)",UIS.AFR.TRNTP.2.PU.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of female newly recruited teachers in primary education who are trained, female (%)",UIS.AFR.TRNTP.1.PU.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of female newly recruited teachers in upper secondary education who are trained, female (%)",UIS.AFR.TRNTP.3.PU.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of female teachers in lower secondary education who are newly recruited, female (%)",UIS.AFR.NTP.2.PU.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of female teachers in primary education who are newly recruited, female (%)",UIS.AFR.NTP.1.PU.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of female teachers in upper secondary education who are newly recruited, female (%)",UIS.AFR.NTP.3.PU.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with access to electricity (%),UIS.AFR.SCHBSP.2.PU.WELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with access to potable water (%),UIS.AFR.SCHBSP.2.PU.WPOWAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with mixed-sex toilets (%),UIS.AFR.SCHBSP.2.PU.MIXTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with no information on electricity (%),UIS.AFR.SCHBSP.2.PU.WNIELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with no information on potable water (%),UIS.AFR.SCHBSP.2.PU.WNIPOWAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with no information on toilets (%),UIS.AFR.SCHBSP.2.PU.WNITOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with single-sex toilets (%),UIS.AFR.SCHBSP.2.PU.WSTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools with toilets (%),UIS.AFR.SCHBSP.2.PU.WTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools without access to electricity (%),UIS.AFR.SCHBSP.2.PU.WOELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools without access to potable water (%),UIS.AFR.SCHBSP.2.PU.WOPOWAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of lower secondary schools without toilets (%),UIS.AFR.SCHBSP.2.PU.WOTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of male newly recruited teachers in lower secondary education who are trained, male (%)",UIS.AFR.TRNTP.2.PU.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of male newly recruited teachers in primary education who are trained, male (%)",UIS.AFR.TRNTP.1.PU.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of male newly recruited teachers in upper secondary education who are trained, male (%)",UIS.AFR.TRNTP.3.PU.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of male teachers in lower secondary education who are newly recruited, male (%)",UIS.AFR.NTP.2.PU.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of male teachers in primary education who are newly recruited, male (%)",UIS.AFR.NTP.1.PU.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of male teachers in upper secondary education who are newly recruited, male (%)",UIS.AFR.NTP.3.PU.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of newly recruited teachers in lower secondary education who are female (%),UIS.AFR.FNTP.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of newly recruited teachers in lower secondary education who are trained, both sexes (%)",UIS.AFR.TRNTP.2.PU.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of newly recruited teachers in primary education who are female (%),UIS.AFR.FNTP.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of newly recruited teachers in primary education who are trained, both sexes (%)",UIS.AFR.TRNTP.1.PU.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of newly recruited teachers in upper secondary education who are female (%),UIS.AFR.FNTP.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of newly recruited teachers in upper secondary education who are trained, both sexes (%)",UIS.AFR.TRNTP.3.PU.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary pupils in multigrade classes (%),UIS.AFR.ECP.MG.1.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with access to electricity (%),UIS.AFR.SCHBSP.1.PU.WELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with access to potable water (%),UIS.AFR.SCHBSP.1.PU.WPOWAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with mixed-sex toilets (%),UIS.AFR.SCHBSP.1.PU.MIXTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with no information on electricity (%),UIS.AFR.SCHBSP.1.PU.WNIELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with no information on potable water (%),UIS.AFR.SCHBSP.1.PU.WNIPOWAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with no information on toilets (%),UIS.AFR.SCHBSP.1.PU.WNITOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with single-sex toilets (%),UIS.AFR.SCHBSP.1.PU.WSTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools with toilets (%),UIS.AFR.SCHBSP.1.PU.WTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools without access to electricity (%),UIS.AFR.SCHBSP.1.PU.WOELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools without access to potable water (%),UIS.AFR.SCHBSP.1.PU.WOPOWAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,Africa Dataset: Percentage of primary schools without toilets (%),UIS.AFR.SCHBSP.1.PU.WOTOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of teachers in lower secondary education who are newly recruited, both sexes (%)",UIS.AFR.NTP.2.PU.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Africa Dataset: Percentage of teachers in primary education who are newly recruited, both sexes (%)",UIS.AFR.NTP.1.PU.T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
